Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,946,Buffalo,2018,2018,3050,FAO TIER 1,An,0,A,Official figure,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,946,Buffalo,2019,2019,3050,FAO TIER 1,An,0,A,Official figure,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,946,Buffalo,2020,2020,3050,FAO TIER 1,An,0,A,Official figure,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,946,Buffalo,2021,2021,3050,FAO TIER 1,An,0,A,Official figure,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",1992,1992,3050,FAO TIER 1,An,260336,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",1993,1993,3050,FAO TIER 1,An,253400,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",1994,1994,3050,FAO TIER 1,An,226700,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",1995,1995,3050,FAO TIER 1,An,211400,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",1996,1996,3050,FAO TIER 1,An,185400,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",1997,1997,3050,FAO TIER 1,An,171600,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",1998,1998,3050,FAO TIER 1,An,167700,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",1999,1999,3050,FAO TIER 1,An,158600,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2000,2000,3050,FAO TIER 1,An,138400,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2001,2001,3050,FAO TIER 1,An,131000,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2002,2002,3050,FAO TIER 1,An,128600,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2003,2003,3050,FAO TIER 1,An,115600,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2004,2004,3050,FAO TIER 1,An,116800,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2005,2005,3050,FAO TIER 1,An,116500,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2006,2006,3050,FAO TIER 1,An,112800,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2007,2007,3050,FAO TIER 1,An,108400,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2008,2008,3050,FAO TIER 1,An,103000,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2009,2009,3050,FAO TIER 1,An,96700,E,Estimated value,
GLE,Emissions from Livestock,63,Estonia,5111,Stocks,960,"Cattle, dairy",2010,2010,3050,FAO TIER 1,An,96700,E,Estimated value,
